template_id	template_sub_id	template_file_id	form_field	auto_increase	input_field	kanri_flg	input_field_name	input_type	refer_input_type	refer_table_name	refer_table_field	option_string	sort	m_refer_table_name	m_refer_table_field	m_refer_table_id	m_refer_table_column	tooltip_text	besshi_number
D15	3	D15_3	AD60	0	D15_337_1	-1	【その他】<br>休憩終了時間<br>（分）C	8	0	intern_master	break_e6		64						
D15	3	D15_3	Z96	0	D15_340R_1	-1	交代制勤務についての備考（200字以内）	9	0	intern_master	bikou		105						
D15	3	D15_3	E96	0	D15_340_1	-1	労働時間についての備考（200字以内）	9	0	intern_master	reason_work		104						
D15	3	D15_3	K75	0	D15_444_1	-1	【交代勤務】<br>始業時間<br>（時）A	7	0	intern_master	shift_s1		69						
D15	3	D15_3	N75	0	D15_445_1	-1	【交代勤務】<br>始業時間<br>（分）A	8	0	intern_master	shift_s1		70						
D15	3	D15_3	Z75	0	D15_446_1	-1	【交代勤務】<br>終業時間<br>（時）A	7	0	intern_master	shift_e1		71						
D15	3	D15_3	AC75	0	D15_447_1	-1	【交代勤務】<br>終業時間<br>（分）A	8	0	intern_master	shift_e1		72						
D15	3	D15_3	AN75	0	D15_448_1	-1	【交代勤務】<br>適用日A	4	0	intern_master	changedate1		75					【交代勤務】<br>適用日Aを「yyyy/mm/dd」の書式で入力します。カレンダーの使用が可能です。	
D15	3	D15_3	K79	0	D15_463_1	-1	【交代勤務】<br>始業時間<br>（時）B	7	0	intern_master	shift_s2		76						
D15	3	D15_3	N79	0	D15_464_1	-1	【交代勤務】<br>始業時間<br>（分）B	8	0	intern_master	shift_s2		77						
D15	3	D15_3	Z79	0	D15_465_1	-1	【交代勤務】<br>終業時間<br>（時）B	7	0	intern_master	shift_e2		78						
D15	3	D15_3	AC79	0	D15_466_1	-1	【交代勤務】<br>終業時間<br>（分）B	8	0	intern_master	shift_e2		79						
D15	3	D15_3	AN79	0	D15_467_1	-1	【交代勤務】<br>適用日B	4	0	intern_master	changedate2		82					【交代勤務】<br>適用日Bを「yyyy/mm/dd」の書式で入力します。カレンダーの使用が可能です。	
D15	3	D15_3	K83	0	D15_482_1	-1	【交代勤務】<br>始業時間<br>（時）C	7	0	intern_master	shift_s3		83						
D15	3	D15_3	N83	0	D15_483_1	-1	【交代勤務】<br>始業時間<br>（分）C	8	0	intern_master	shift_s3		84						
D15	3	D15_3	Z83	0	D15_484_1	-1	【交代勤務】<br>終業時間<br>（時）C	7	0	intern_master	shift_e3		85						
D15	3	D15_3	AC83	0	D15_485_1	-1	【交代勤務】<br>終業時間<br>（分）C	8	0	intern_master	shift_e3		86						
D15	3	D15_3	AN83	0	D15_486_1	-1	【交代勤務】<br>適用日C	4	0	intern_master	changedate3		89					【交代勤務】<br>適用日Cを「yyyy/mm/dd」の書式で入力します。カレンダーの使用が可能です。	
D15	3	D15_3	K87	0	D15_501_1	-1	【交代勤務】<br>始業時間<br>（時）D	7	0	intern_master	shift_s4		90						
D15	3	D15_3	N87	0	D15_502_1	-1	【交代勤務】<br>始業時間<br>（分）D	8	0	intern_master	shift_s4		91						
D15	3	D15_3	Z87	0	D15_503_1	-1	【交代勤務】<br>終業時間<br>（時）D	7	0	intern_master	shift_e4		92						
D15	3	D15_3	AC87	0	D15_504_1	-1	【交代勤務】<br>終業時間<br>（分）D	8	0	intern_master	shift_e4		93						
D15	3	D15_3	AN87	0	D15_505_1	-1	【交代勤務】<br>適用日D	4	0	intern_master	changedate4		96					【交代勤務】<br>適用日Dを「yyyy/mm/dd」の書式で入力します。カレンダーの使用が可能です。	
D15	3	D15_3	K91	0	D15_520_1	-1	【交代勤務】<br>始業時間<br>（時）E	7	0	intern_master	shift_s5		97						
D15	3	D15_3	N91	0	D15_521_1	-1	【交代勤務】<br>始業時間<br>（分）E	8	0	intern_master	shift_s5		98						
D15	3	D15_3	Z91	0	D15_522_1	-1	【交代勤務】<br>終業時間<br>（時）E	7	0	intern_master	shift_e5		99						
D15	3	D15_3	AC91	0	D15_523_1	-1	【交代勤務】<br>終業時間<br>（分）E	8	0	intern_master	shift_e5		100						
D15	3	D15_3	AN91	0	D15_524_1	-1	【交代勤務】<br>適用日E	4	0	intern_master	changedate5		103					【交代勤務】<br>適用日Eを「yyyy/mm/dd」の書式で入力します。カレンダーの使用が可能です。	
D15	3	D15_3	W144	0	D15_cal2_1	-1	1時間当たりの金額を算出するための計算式	1	0				152					1時間当たりの金額の計算式を記載してください。	
D15	3	D15_3	W148	0	D15_cal_1	-1	1か月当たりの金額を算出するための計算式	1	0				155					1カ月当たりの金額の計算式を記載してください。	
D15	3	D15_3	AA162	0	D15_gaisan_1	-1	1か月当たりの支払い概算額	10	0	intern	gaisan		179						
D15	3	D15_3	H282	0	D15_Z005BL_1	-1	実施者名<br>(記名部分)<br>(母国語表記)	1	0	company_language	name		257						
D15	3	D15_3	H280	0	D15_Z005B_1	-1	実施者名<br>(記名部分)	1	0	company	Z005		256						
D15	3	D15_3	O283	0	D15_Z007L_1	-1	実施者<br>代表者名<br>(記名部分)<br>(母国語表記)	96	0	company_person_language	name		259						
D15	3	D15_3	O281	0	D15_Z007_1	-1	実施者<br>代表者名<br>(記名部分)	40	40	company_person	name		258						
D15	3	D15_3	K118	0	K109_1	-1	その他休日	1	0	company_work_rule_template	teikyuOther		125						
D15	3	D15_3	K119	0	K110_1	-1	その他休日(母国語)	1	0	company_work_rule_language	teikyuOtherL		126						
D15	3	D15_3	X112	0	P77_1	-1	労働規則1	1	0	company_work_rule_template	roudou_kisoku1		116						
D15	3	D15_3	AB112	0	S77_1	-1	労働規則2	1	0	company_work_rule_template	roudou_kisoku2		117						
D15	3	D15_3	AF234	0	X154_1	-1	退職規則1	1	0	company_work_rule_template	taisyoku_kisoku1		227						
D15	3	D15_3	AF112	0	X77_1	-1	労働規則3	1	0	company_work_rule_template	roudou_kisoku3		118						
D15	3	D15_3	AF122	0	X84_1	-1	休日規則1	1	0	company_work_rule_template	kyujitsu_kisoku1		132						
D15	3	D15_3	AF136	0	X93_1	-1	休暇規則1	1	0	company_work_rule_template	kyuka_kisoku1		145						
D16	1	D16_1		0	besshi1	-1	実習生一覧	101	0				32				Z228	同じグループに所属する号数、時給、月給、報酬に関する説明書テンプレートが同じ実習生が反映されます。<br>実習生の数が４人以上のとき、別紙出力されます。	1
D16	1	D16_1	Z229	0	D0392	-1	技能実習生の職務<br>内容や責任の程度	109	0	company_pay_template	intern_job_detail		1					[報酬に関する説明書-テンプレート-]の[技能実習生の職務内容や責任の程度]が反映されます。<br>「報酬に関する説明書-テンプレート-」ボタンでテンプレートの文章を変更できます。<br>テンプレートを1件も作成していない場合は、この機能を使用して新規作成してください。<br>1件以上作成済みの状態から新たに追加する場合は、実習生マスターの編集画面から新規作成を行ってください。	
D16	1	D16_1	Z234	0	D0394	-1	技能実習生<br>報酬額（月給）	10	0	intern	monthsalary		2						
D16	1	D16_1	Z235	0	D0395	-1	技能実習生<br>報酬額（時給）	10	0	intern	hoursalary		3					1号の場合の技能実習生に対する報酬（月給）を記載してください。	
D16	1	D16_1	Z236	0	D0396	-1	技能実習生(第1号)<br>報酬額（月給）	10	0				4					1号の場合の技能実習生に対する報酬（月給）を記載してください。	
D16	1	D16_1	Z237	0	D0397	-1	技能実習生(第1号)<br>報酬額（時給）	10	0				5					1号の場合の技能実習生に対する報酬（時給）を記載してください。	
D16	1	D16_1	Z238	0	D0398	-1	技能実習生(第2号)<br>報酬額（月給）	10	0				6					2号の場合の技能実習生に対する報酬（月給）を記載してください。	
D16	1	D16_1	Z239	0	D0399	-1	技能実習生(第2号)<br>報酬額（時給）	10	0				7					2号の場合の技能実習生に対する報酬（時給）を記載してください。	
D16	1	D16_1	Z240	0	D0400	-1	報酬その他	1	0				8						
D16	1	D16_1	Z241	0	D0401	-1	同程度の日本人【有】<br>職務内容や責任程度	9	0	company_pay_template	same_detail_1		9						
D16	1	D16_1	Z242	0	D0402	-1	同程度の日本人【有】<br>年齢	1	0	company_pay_template	same_year_1		10						
D16	1	D16_1	Z243	0	D0403	-1	同程度の日本人【有】<br>性別	3	0	company_pay_template	same_gender_1	男,女	11						
D16	1	D16_1	Z244	0	D0405	-1	同程度の日本人【有】<br>経験年数	1	0	company_pay_template	same_experience_1		12						
D16	1	D16_1	Z245	0	D0406	-1	同程度の日本人【有】<br>報酬（月給）	10	0	company_pay_template	same_month_salary_1		13						
D16	1	D16_1	Z246	0	D0407	-1	同程度の日本人【有】<br>報酬（時給）	10	0	company_pay_template	same_hour_salary_1		14						
D16	1	D16_1	Z247	0	D0408	-1	同程度の日本人【有】<br>報酬額と同等以上の理由	9	0	company_pay_template	same_reason_1		15						
D16	1	D16_1	Z248	0	D0409	-1	同程度の日本人【有】<br>その他	1	0	company_pay_template	same_bikou_1		16						
D16	1	D16_1	Z249	0	D0410	-1	同程度の日本人【無】<br>職務内容や責任程度	9	0	company_pay_template	near_detail_1		17						
D16	1	D16_1	Z250	0	D0411	-1	同程度の日本人【無】<br>年齢	1	0	company_pay_template	near_year_1		18						
D16	1	D16_1	Z251	0	D0412	-1	同程度の日本人【無】<br>性別	3	0	company_pay_template	near_gender_1	男,女	19						
D16	1	D16_1	Z252	0	D0414	-1	同程度の日本人【無】<br>経験年数	1	0	company_pay_template	near_experience_1		20						
D16	1	D16_1	Z253	0	D0415	-1	同程度の日本人【無】<br>報酬（月給）	10	0	company_pay_template	near_month_salary_1		21						
D16	1	D16_1	Z254	0	D0416	-1	同程度の日本人【無】<br>報酬（時給）	10	0	company_pay_template	near_hour_salary_1		22						
D16	1	D16_1	Z255	0	D0417	-1	同程度の日本人【無】<br>賃金規程有無	3	0	company_pay_template	base_salary_flg_1	無,有	23						
D16	1	D16_1	Z257	0	D0419	-1	同程度の日本人【無】<br>賃金規程有（月給）	10	0	company_pay_template	base_month_salary_1		24						
D16	1	D16_1	Z258	0	D0420	-1	同程度の日本人【無】<br>賃金規程有（時給）	10	0	company_pay_template	base_hour_salary_1		25						
D16	1	D16_1	Z259	0	D0421	-1	同程度の日本人【無】<br>報酬額と同等以上の理由	9	0	company_pay_template	near_reason_1		26						
D16	1	D16_1	Z260	0	D0422	-1	同程度の日本人【無】<br>その他	1	0	company_pay_template	near_bikou_1		27						
D16	1	D16_1	S001	0	D0423	-1	作成日	4	0				28					作成日を「yyyy/mm/dd」の書式で入力します。カレンダーの使用が可能です。	
D16	1	D16_1	Z005	0	Z005	-1	実施者名	1	0	company	Z005		29						
D16	1	D16_1	Z007	0	Z007	-1	作成責任者名	92	92	company_person	name		30						
D16	1	D16_1	Z009	0	Z009	-1	作成責任者の役職	93	92	company_person	class		31						
D16	2	D16_2		0	besshi1	-1	実習生一覧	101	0				32				Z228	同じグループに所属する号数、時給、月給、報酬に関する説明書テンプレートが同じ実習生が反映されます。<br>実習生の数が４人以上のとき、別紙出力されます。	1
D16	2	D16_2	Z229	0	D0392	-1	技能実習生の職務<br>内容や責任の程度	109	0	company_pay_template	intern_job_detail		1					[報酬に関する説明書-テンプレート-]の[技能実習生の職務内容や責任の程度]が反映されます。<br>「報酬に関する説明書-テンプレート-」ボタンでテンプレートの文章を変更できます。<br>テンプレートを1件も作成していない場合は、この機能を使用して新規作成してください。<br>1件以上作成済みの状態から新たに追加する場合は、実習生マスターの編集画面から新規作成を行ってください。	
D16	2	D16_2	Z234	0	D0394	-1	技能実習生<br>報酬額（月給）	10	0	intern	monthsalary2		2						
D16	2	D16_2	Z235	0	D0395	-1	技能実習生<br>報酬額（時給）	10	0	intern	hoursalary2		3						
D16	2	D16_2	Z236	0	D0396	-1	技能実習生(第1号)<br>報酬額（月給）	10	0	intern	monthsalary		4						
D16	2	D16_2	Z237	0	D0397	-1	技能実習生(第1号)<br>報酬額（時給）	10	0	intern	hoursalary		5					1号の場合の技能実習生に対する報酬（時給）を記載してください。	
D16	2	D16_2	Z238	0	D0398	-1	技能実習生(第2号)<br>報酬額（月給）	10	0				6					2号の場合の技能実習生に対する報酬（月給）を記載してください。	
D16	2	D16_2	Z239	0	D0399	-1	技能実習生(第2号)<br>報酬額（時給）	10	0				7					2号の場合の技能実習生に対する報酬（時給）を記載してください。	
D16	2	D16_2	Z240	0	D0400	-1	報酬その他	1	0				8						
D16	2	D16_2	Z241	0	D0401	-1	同程度の日本人【有】<br>職務内容や責任程度	9	0	company_pay_template	same_detail_2		9						
D16	2	D16_2	Z242	0	D0402	-1	同程度の日本人【有】<br>年齢	1	0	company_pay_template	same_year_2		10						
D16	2	D16_2	Z243	0	D0403	-1	同程度の日本人【有】<br>性別	3	0	company_pay_template	same_gender_2	男,女	11						
D16	2	D16_2	Z244	0	D0405	-1	同程度の日本人【有】<br>経験年数	1	0	company_pay_template	same_experience_2		12						
D16	2	D16_2	Z245	0	D0406	-1	同程度の日本人【有】<br>報酬（月給）	10	0	company_pay_template	same_month_salary_2		13						
D16	2	D16_2	Z246	0	D0407	-1	同程度の日本人【有】<br>報酬（時給）	10	0	company_pay_template	same_hour_salary_2		14						
D16	2	D16_2	Z247	0	D0408	-1	同程度の日本人【有】<br>報酬額と同等以上の理由	9	0	company_pay_template	same_reason_2		15						
D16	2	D16_2	Z248	0	D0409	-1	同程度の日本人【有】<br>その他	1	0	company_pay_template	same_bikou_2		16						
D16	2	D16_2	Z249	0	D0410	-1	同程度の日本人【無】<br>職務内容や責任程度	9	0	company_pay_template	near_detail_2		17						
D16	2	D16_2	Z250	0	D0411	-1	同程度の日本人【無】<br>年齢	1	0	company_pay_template	near_year_2		18						
D16	2	D16_2	Z251	0	D0412	-1	同程度の日本人【無】<br>性別	3	0	company_pay_template	near_gender_2	男,女	19						
D16	2	D16_2	Z252	0	D0414	-1	同程度の日本人【無】<br>経験年数	1	0	company_pay_template	near_experience_2		20						
D16	2	D16_2	Z253	0	D0415	-1	同程度の日本人【無】<br>報酬（月給）	10	0	company_pay_template	near_month_salary_2		21						
D16	2	D16_2	Z254	0	D0416	-1	同程度の日本人【無】<br>報酬（時給）	10	0	company_pay_template	near_hour_salary_2		22						
D16	2	D16_2	Z255	0	D0417	-1	同程度の日本人【無】<br>賃金規程有無	3	0	company_pay_template	base_salary_flg_2	無,有	23						
D16	2	D16_2	Z257	0	D0419	-1	同程度の日本人【無】<br>賃金規程有（月給）	10	0	company_pay_template	base_month_salary_2		24						
D16	2	D16_2	Z258	0	D0420	-1	同程度の日本人【無】<br>賃金規程有（時給）	10	0	company_pay_template	base_hour_salary_2		25						
D16	2	D16_2	Z259	0	D0421	-1	同程度の日本人【無】<br>報酬額と同等以上の理由	9	0	company_pay_template	near_reason_2		26						
D16	2	D16_2	Z260	0	D0422	-1	同程度の日本人【無】<br>その他	1	0	company_pay_template	near_bikou_2		27						
D16	2	D16_2	S001	0	D0423	-1	作成日	4	0				28					作成日を「yyyy/mm/dd」の書式で入力します。カレンダーの使用が可能です。	
D16	2	D16_2	Z005	0	Z005	-1	実施者名	1	0	company	Z005		29						
D16	2	D16_2	Z007	0	Z007	-1	作成責任者名	92	92	company_person	name		30						
D16	2	D16_2	Z009	0	Z009	-1	作成責任者の役職	93	92	company_person	class		31						
D16	3	D16_3		0	besshi1	-1	実習生一覧	101	0				32				Z228	同じグループに所属する号数、時給、月給、報酬に関する説明書テンプレートが同じ実習生が反映されます。<br>実習生の数が４人以上のとき、別紙出力されます。	1
D16	3	D16_3	Z229	0	D0392	-1	技能実習生の職務<br>内容や責任の程度	109	0	company_pay_template	intern_job_detail		1					[報酬に関する説明書-テンプレート-]の[技能実習生の職務内容や責任の程度]が反映されます。<br>「報酬に関する説明書-テンプレート-」ボタンでテンプレートの文章を変更できます。<br>テンプレートを1件も作成していない場合は、この機能を使用して新規作成してください。<br>1件以上作成済みの状態から新たに追加する場合は、実習生マスターの編集画面から新規作成を行ってください。	
D16	3	D16_3	Z234	0	D0394	-1	技能実習生<br>報酬額（月給）	10	0	intern	monthsalary3		2						
D16	3	D16_3	Z235	0	D0395	-1	技能実習生<br>報酬額（時給）	10	0	intern	hoursalary3		3						
D16	3	D16_3	Z236	0	D0396	-1	技能実習生(第1号)<br>報酬額（月給）	10	0	intern	monthsalary		4						
D16	3	D16_3	Z237	0	D0397	-1	技能実習生(第1号)<br>報酬額（時給）	10	0	intern	hoursalary		5						
D16	3	D16_3	Z238	0	D0398	-1	技能実習生(第2号)<br>報酬額（月給）	10	0	intern	monthsalary2		6						
D16	3	D16_3	Z239	0	D0399	-1	技能実習生(第2号)<br>報酬額（時給）	10	0	intern	hoursalary2		7					2号の場合の技能実習生に対する報酬（時給）を記載してください。	
D16	3	D16_3	Z240	0	D0400	-1	報酬その他	1	0				8						
D16	3	D16_3	Z241	0	D0401	-1	同程度の日本人【有】<br>職務内容や責任程度	9	0	company_pay_template	same_detail_3		9						
D16	3	D16_3	Z242	0	D0402	-1	同程度の日本人【有】<br>年齢	1	0	company_pay_template	same_year_3		10						
D16	3	D16_3	Z243	0	D0403	-1	同程度の日本人【有】<br>性別	3	0	company_pay_template	same_gender_3	男,女	11						
D16	3	D16_3	Z244	0	D0405	-1	同程度の日本人【有】<br>経験年数	1	0	company_pay_template	same_experience_3		12						
D16	3	D16_3	Z245	0	D0406	-1	同程度の日本人【有】<br>報酬（月給）	10	0	company_pay_template	same_month_salary_3		13						
D16	3	D16_3	Z246	0	D0407	-1	同程度の日本人【有】<br>報酬（時給）	10	0	company_pay_template	same_hour_salary_3		14						
D16	3	D16_3	Z247	0	D0408	-1	同程度の日本人【有】<br>報酬額と同等以上の理由	9	0	company_pay_template	same_reason_3		15						
D16	3	D16_3	Z248	0	D0409	-1	同程度の日本人【有】<br>その他	1	0	company_pay_template	same_bikou_3		16						
D16	3	D16_3	Z249	0	D0410	-1	同程度の日本人【無】<br>職務内容や責任程度	9	0	company_pay_template	near_detail_3		17						
D16	3	D16_3	Z250	0	D0411	-1	同程度の日本人【無】<br>年齢	1	0	company_pay_template	near_year_3		18						
